stt,file_path,duration,lastest_used_value
111,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\169 Bé Cá.mp4,3:07,18373729
112,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\170 Bé Cá.mp4,2:59,18373888
113,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\171 Bé Cá.mp4,2:51,18374222
114,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\172 Bé Cá (2).mp4,5:37,18371371
115,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\173 Bé Cá.mp4,3:05,18373933
116,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\174 Bé Cá.mp4,3:21,18371415
117,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\175 Bé Cá.mp4,4:10,18371481
118,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\176 Bé Cá.mp4,3:39,18371411
119,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\177 Bé Cá.mp4,4:26,18371478
120,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\178 Bé Cá.mp4,3:40,18371502
121,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\179 Bé Cá.mp4,4:07,18371394
122,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\180 Bé Cá.mp4,3:31,18371506
123,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\181 Bé Cá.mp4,3:13,18371406
124,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\182 Bé Cá.mp4,3:57,18371506
